channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,trans_after,revenue_after, prediction_using_neural_network
3.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.05662710219621658
1.0,0.0,8.0,59.49,1.0,10.0,1.0,2.0,118.98,0.791395366191864
2.0,1.0,2.0,54.99,4.0,2.0,0.0,1.0,43.992,0.024474969133734703
1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.022743241861462593
3.0,1.0,2.0,67.49,2.0,20.0,0.0,2.0,107.984,0.0745742991566658
2.0,1.0,1.0,58.99,2.0,2.0,0.0,0.0,0.0,0.02567433938384056
1.0,0.0,1.0,70.99,2.0,23.0,1.0,0.0,0.0,0.08837462961673737
1.0,1.0,4.0,52.99,5.0,23.0,0.0,0.0,0.0,0.10655919462442398
1.0,1.0,1.0,115.98,2.0,8.0,1.0,0.0,0.0,0.06382006406784058
3.0,0.0,4.0,70.99,7.0,20.0,1.0,0.0,0.0,0.24462296068668365
1.0,1.0,1.0,52.99,2.0,9.0,0.0,0.0,0.0,0.015544909983873367
1.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.04452500864863396
1.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.008494355715811253
1.0,1.0,2.0,119.98,1.0,20.0,0.0,0.0,0.0,0.02876248024404049
1.0,1.0,1.0,82.99,5.0,10.0,1.0,0.0,0.0,0.032082218676805496
1.0,0.0,3.0,55.99,0.0,12.0,0.0,0.0,0.0,0.07845704257488251
3.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.1597016602754593
1.0,1.0,1.0,52.99,2.0,1.0,0.0,0.0,0.0,0.014950995333492756
5.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.16585393249988556
3.0,0.0,1.0,128.98,1.0,25.0,0.0,0.0,0.0,0.061150986701250076
1.0,1.0,2.0,128.98,1.0,25.0,0.0,0.0,0.0,0.028742151334881783
2.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.07933863252401352
1.0,1.0,2.0,49.99,6.0,8.0,1.0,0.0,0.0,0.04273618012666702
1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.03128556162118912
1.0,1.0,4.0,129.98,6.0,21.0,0.0,0.0,0.0,0.019107790663838387
3.0,0.0,4.0,74.99,3.0,19.0,1.0,0.0,0.0,0.48882535099983215
1.0,1.0,2.0,59.49,1.0,21.0,0.0,0.0,0.0,0.034108929336071014
3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.20211948454380035
3.0,0.0,1.0,72.99,5.0,21.0,0.0,0.0,0.0,0.0243208147585392
1.0,0.0,8.0,63.99,7.0,22.0,1.0,0.0,0.0,0.3993472158908844
5.0,0.0,1.0,54.49,5.0,17.0,0.0,0.0,0.0,0.097035251557827
2.0,1.0,13.0,63.99,3.0,15.0,0.0,2.0,102.384,0.8817222118377686
3.0,0.0,2.0,135.98,7.0,14.0,1.0,0.0,0.0,0.08954163640737534
1.0,1.0,1.0,66.99,0.0,16.0,0.0,0.0,0.0,0.026498623192310333
3.0,1.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.1351894587278366
1.0,0.0,3.0,191.96,5.0,13.0,0.0,0.0,0.0,0.01453015673905611
4.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.07336299121379852
2.0,1.0,1.0,59.99,0.0,10.0,1.0,0.0,0.0,0.19713379442691803
1.0,1.0,1.0,52.99,5.0,25.0,0.0,0.0,0.0,0.030219666659832
3.0,1.0,8.0,159.98,2.0,20.0,0.0,1.0,63.992,0.538632333278656
1.0,0.0,3.0,73.99,0.0,7.0,0.0,0.0,0.0,0.07316043972969055
1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.076848104596138
4.0,0.0,3.0,50.99,1.0,10.0,0.0,0.0,0.0,0.26057884097099304
1.0,0.0,3.0,71.49,1.0,8.0,0.0,0.0,0.0,0.05722300708293915
1.0,0.0,1.0,151.98,4.0,2.0,1.0,0.0,0.0,0.03856619447469711
1.0,1.0,5.0,51.99,5.0,16.0,1.0,0.0,0.0,0.20867377519607544
1.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.01457312610000372
1.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.009730125777423382
1.0,0.0,2.0,67.99,4.0,17.0,0.0,0.0,0.0,0.016941480338573456
3.0,1.0,3.0,66.99,5.0,9.0,0.0,0.0,0.0,0.051829200237989426
3.0,1.0,5.0,61.99,6.0,22.0,1.0,0.0,0.0,0.4250367283821106
3.0,0.0,3.0,51.49,3.0,9.0,0.0,0.0,0.0,0.10316618531942368
5.0,1.0,1.0,61.99,1.0,19.0,1.0,0.0,0.0,0.5127038359642029
3.0,1.0,1.0,61.99,3.0,23.0,0.0,0.0,0.0,0.03725597262382507
4.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.25204819440841675
1.0,0.0,1.0,73.99,2.0,4.0,1.0,0.0,0.0,0.08046253770589828
2.0,1.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.04823270067572594
1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.039432376623153687
4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.027672380208969116
3.0,1.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.15040703117847443
2.0,0.0,1.0,45.99,3.0,20.0,0.0,0.0,0.0,0.0640140175819397
1.0,1.0,1.0,128.98,5.0,10.0,1.0,0.0,0.0,0.02828025445342064
2.0,0.0,1.0,52.49,1.0,20.0,0.0,0.0,0.0,0.042966973036527634
1.0,1.0,6.0,58.49,2.0,13.0,0.0,1.0,46.792,0.15467248857021332
3.0,0.0,1.0,59.99,4.0,5.0,1.0,1.0,59.99,0.14019088447093964
2.0,0.0,3.0,124.98,4.0,8.0,1.0,0.0,0.0,0.17249368131160736
2.0,1.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.021612277254462242
1.0,1.0,1.0,153.98,6.0,18.0,0.0,0.0,0.0,0.004117022268474102
1.0,0.0,2.0,113.98,7.0,3.0,0.0,0.0,0.0,0.006154016125947237
1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0064018163830041885
1.0,1.0,6.0,53.99,3.0,15.0,1.0,0.0,0.0,0.42436686158180237
1.0,1.0,12.0,116.98,0.0,20.0,0.0,1.0,46.792,0.8395887017250061
1.0,0.0,11.0,146.97,2.0,2.0,1.0,2.0,97.98,0.7578997015953064
3.0,1.0,1.0,52.99,1.0,11.0,0.0,0.0,0.0,0.060863010585308075
1.0,0.0,2.0,223.96,3.0,22.0,1.0,1.0,55.99,0.07197002321481705
1.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0049500782042741776
1.0,0.0,1.0,57.99,1.0,23.0,0.0,0.0,0.0,0.024896714836359024
2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.04602017626166344
1.0,0.0,6.0,200.97,0.0,8.0,0.0,0.0,0.0,0.19374628365039825
1.0,1.0,1.0,145.98,7.0,5.0,1.0,0.0,0.0,0.015379357151687145
3.0,0.0,2.0,56.99,1.0,20.0,1.0,1.0,56.99,0.397087424993515
3.0,1.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.05441448092460632
5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.42945829033851624
1.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.025679169222712517
4.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.17865632474422455
1.0,1.0,2.0,54.49,6.0,16.0,1.0,0.0,0.0,0.04384751617908478
1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.021006997674703598
4.0,1.0,2.0,61.99,4.0,3.0,0.0,0.0,0.0,0.07090894132852554
3.0,1.0,9.0,62.99,7.0,29.0,0.0,0.0,0.0,0.8246898055076599
2.0,1.0,7.0,133.98,0.0,16.0,1.0,0.0,0.0,0.7942894697189331
1.0,1.0,4.0,127.98,1.0,16.0,0.0,0.0,0.0,0.07020028680562973
1.0,0.0,1.0,115.98,5.0,16.0,1.0,0.0,0.0,0.03489898517727852
1.0,0.0,4.0,50.99,5.0,13.0,0.0,0.0,0.0,0.034586820751428604
3.0,0.0,7.0,42.49,2.0,4.0,1.0,1.0,42.49,0.6829237341880798
1.0,0.0,2.0,63.99,4.0,9.0,0.0,0.0,0.0,0.016477422788739204
3.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.07073467969894409
2.0,1.0,2.0,68.49,1.0,5.0,0.0,0.0,0.0,0.05293120816349983
2.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.02111109159886837
4.0,1.0,1.0,101.98,5.0,14.0,0.0,1.0,40.792,0.03243916109204292
1.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.02573828026652336
3.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.170245960354805
2.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,0.20680056512355804
3.0,1.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.17826229333877563
3.0,0.0,1.0,112.98,2.0,25.0,0.0,0.0,0.0,0.04922734573483467
1.0,1.0,1.0,164.98,3.0,11.0,1.0,0.0,0.0,0.04376193508505821
3.0,0.0,1.0,47.99,2.0,3.0,0.0,0.0,0.0,0.05285879969596863
2.0,1.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.09592034667730331
2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.021562429144978523
1.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.03615586832165718
3.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.25255286693573
3.0,0.0,1.0,35.99,5.0,6.0,0.0,0.0,0.0,0.0250542052090168
3.0,1.0,4.0,113.98,1.0,10.0,0.0,2.0,91.184,0.19056659936904907
1.0,1.0,1.0,68.99,5.0,14.0,0.0,0.0,0.0,0.0067384373396635056
5.0,1.0,3.0,68.99,7.0,16.0,0.0,0.0,0.0,0.09114070236682892
3.0,1.0,4.0,61.49,4.0,10.0,0.0,0.0,0.0,0.10695967823266983
1.0,1.0,2.0,72.49,0.0,21.0,0.0,1.0,57.992,0.042881280183792114
1.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.010089467279613018
1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.004899636376649141
3.0,0.0,5.0,108.98,5.0,17.0,0.0,0.0,0.0,0.1350778341293335
2.0,1.0,1.0,105.98,5.0,7.0,1.0,0.0,0.0,0.05102771148085594
2.0,1.0,1.0,97.98,4.0,12.0,0.0,0.0,0.0,0.014110940508544445
3.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.1242397278547287
3.0,1.0,1.0,70.49,7.0,24.0,0.0,0.0,0.0,0.022758927196264267
2.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.014611783437430859
3.0,1.0,4.0,119.97,3.0,3.0,0.0,0.0,0.0,0.11431439220905304
1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.038516320288181305
1.0,1.0,18.0,105.98,2.0,20.0,0.0,1.0,42.391999999999996,0.9832359552383423
1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.006694861222058535
3.0,0.0,2.0,61.99,2.0,11.0,0.0,0.0,0.0,0.08342370390892029
3.0,0.0,2.0,135.98,5.0,18.0,0.0,0.0,0.0,0.032432299107313156
4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.2801738679409027
3.0,1.0,3.0,65.99,1.0,31.0,0.0,0.0,0.0,0.28813794255256653
2.0,1.0,2.0,55.99,5.0,23.0,0.0,0.0,0.0,0.06748874485492706
1.0,1.0,3.0,55.49,1.0,17.0,0.0,0.0,0.0,0.05402260646224022
3.0,1.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.07021500170230865
3.0,1.0,3.0,85.99,0.0,1.0,1.0,2.0,137.584,0.2431792914867401
2.0,0.0,2.0,64.99,0.0,8.0,0.0,0.0,0.0,0.08060240745544434
1.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.018408184871077538
2.0,1.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.03673078864812851
2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.011151866987347603
3.0,1.0,1.0,65.49,1.0,15.0,0.0,0.0,0.0,0.059979088604450226
2.0,0.0,8.0,63.49,4.0,21.0,0.0,0.0,0.0,0.3597257137298584
3.0,0.0,8.0,66.99,0.0,14.0,0.0,0.0,0.0,0.748073399066925
1.0,1.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.015963084995746613
2.0,1.0,12.0,48.49,0.0,3.0,0.0,2.0,77.584,0.7948386073112488
2.0,0.0,7.0,59.99,4.0,2.0,1.0,2.0,119.98,0.5611447095870972
5.0,0.0,1.0,109.98,5.0,4.0,0.0,0.0,0.0,0.059911441057920456
3.0,0.0,1.0,57.49,0.0,10.0,0.0,0.0,0.0,0.08878589421510696
3.0,0.0,5.0,220.47,4.0,10.0,0.0,0.0,0.0,0.1265363097190857
2.0,0.0,3.0,55.49,5.0,21.0,0.0,0.0,0.0,0.0750582367181778
2.0,1.0,6.0,67.99,0.0,1.0,1.0,0.0,0.0,0.3998171091079712
2.0,0.0,1.0,117.98,7.0,5.0,1.0,0.0,0.0,0.033385731279850006
1.0,1.0,1.0,145.47,6.0,4.0,0.0,0.0,0.0,0.003935939632356167
2.0,0.0,1.0,62.49,2.0,6.0,0.0,0.0,0.0,0.030012264847755432
3.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.05307520925998688
3.0,0.0,10.0,163.98,0.0,19.0,1.0,1.0,81.99,0.969609797000885
3.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.032583922147750854
4.0,1.0,1.0,71.49,0.0,12.0,0.0,0.0,0.0,0.1250707358121872
1.0,0.0,1.0,143.97,6.0,9.0,1.0,0.0,0.0,0.023932186886668205
3.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.031520869582891464
3.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.11341463774442673
2.0,0.0,2.0,67.99,0.0,10.0,0.0,1.0,67.99,0.0807066336274147
3.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.09896265715360641
2.0,1.0,2.0,129.98,2.0,3.0,1.0,0.0,0.0,0.15482750535011292
1.0,0.0,1.0,52.49,2.0,10.0,0.0,0.0,0.0,0.01814049854874611
3.0,1.0,1.0,44.49,6.0,25.0,0.0,0.0,0.0,0.037036631256341934
1.0,1.0,8.0,64.99,6.0,2.0,0.0,0.0,0.0,0.13102154433727264
3.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.034735728055238724
1.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.015073520131409168
1.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,0.051956307142972946
1.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.02377893775701523
1.0,0.0,4.0,51.99,4.0,14.0,0.0,0.0,0.0,0.045122358947992325
1.0,0.0,4.0,55.99,2.0,10.0,0.0,0.0,0.0,0.07352443784475327
1.0,0.0,4.0,95.98,3.0,8.0,1.0,0.0,0.0,0.2165612280368805
2.0,1.0,4.0,55.49,6.0,4.0,0.0,0.0,0.0,0.03739558160305023
1.0,0.0,10.0,173.97,2.0,8.0,0.0,0.0,0.0,0.5143830180168152
3.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.017300980165600777
5.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.11041440069675446
2.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.027585916221141815
3.0,1.0,3.0,151.98,0.0,21.0,0.0,0.0,0.0,0.152673602104187
1.0,1.0,2.0,72.99,2.0,2.0,1.0,0.0,0.0,0.1086416020989418
3.0,1.0,3.0,125.98,1.0,11.0,0.0,1.0,50.391999999999996,0.12298494577407837
3.0,1.0,1.0,57.99,1.0,1.0,1.0,0.0,0.0,0.14983047544956207
3.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.06822383403778076
3.0,0.0,4.0,55.99,1.0,20.0,1.0,3.0,167.97,0.6299509406089783
3.0,1.0,22.0,54.99,1.0,21.0,0.0,0.0,0.0,0.9962869882583618
1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.005470249801874161
3.0,0.0,7.0,88.98,1.0,12.0,0.0,0.0,0.0,0.5627627372741699
1.0,0.0,0.0,0.0,5.0,21.0,1.0,0.0,0.0,0.03870939090847969
3.0,0.0,3.0,115.98,7.0,16.0,1.0,1.0,57.99,0.14633379876613617
1.0,1.0,1.0,54.49,1.0,18.0,0.0,0.0,0.0,0.021179186180233955
1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.04948088154196739
2.0,0.0,1.0,63.99,0.0,23.0,1.0,1.0,63.99,0.23136144876480103
1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.006205057259649038
1.0,0.0,3.0,65.99,7.0,25.0,0.0,0.0,0.0,0.034470558166503906
1.0,0.0,3.0,53.99,6.0,10.0,1.0,0.0,0.0,0.07794389128684998
1.0,0.0,6.0,63.99,3.0,20.0,0.0,0.0,0.0,0.14143496751785278
1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.07393418252468109
1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.005470249801874161
1.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.03786463662981987
2.0,1.0,1.0,143.98,5.0,11.0,1.0,1.0,57.592,0.046945031732320786
2.0,0.0,4.0,41.99,0.0,11.0,0.0,0.0,0.0,0.20164801180362701
5.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.3442207872867584
2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.07770921289920807
2.0,0.0,1.0,60.99,4.0,3.0,0.0,0.0,0.0,0.017364758998155594
3.0,0.0,4.0,74.99,2.0,18.0,0.0,1.0,74.99,0.194570854306221
1.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.02751389890909195
2.0,0.0,2.0,57.99,0.0,10.0,0.0,0.0,0.0,0.08282995969057083
3.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.11974073201417923
3.0,1.0,7.0,55.99,2.0,22.0,1.0,1.0,44.792,0.7415452599525452
3.0,1.0,5.0,75.49,7.0,15.0,0.0,0.0,0.0,0.07783077657222748
2.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.13741782307624817
3.0,0.0,1.0,54.99,4.0,18.0,0.0,0.0,0.0,0.03289543092250824
1.0,0.0,3.0,52.49,0.0,20.0,0.0,0.0,0.0,0.08210822194814682
2.0,1.0,1.0,83.98,5.0,1.0,0.0,0.0,0.0,0.010600943118333817
2.0,1.0,2.0,135.98,0.0,11.0,0.0,0.0,0.0,0.05892236530780792
5.0,1.0,0.0,0.0,2.0,29.0,0.0,1.0,49.592,0.44332289695739746
3.0,0.0,5.0,125.98,6.0,13.0,0.0,0.0,0.0,0.09980378299951553
2.0,0.0,9.0,60.49,5.0,10.0,0.0,2.0,120.98,0.41062331199645996
3.0,0.0,4.0,60.99,6.0,16.0,0.0,0.0,0.0,0.07656737416982651
1.0,1.0,4.0,99.98,6.0,10.0,0.0,0.0,0.0,0.019686879590153694
5.0,1.0,2.0,69.49,6.0,5.0,0.0,0.0,0.0,0.07109618186950684
3.0,1.0,2.0,149.98,4.0,18.0,0.0,0.0,0.0,0.035190511494874954
4.0,0.0,1.0,43.99,3.0,22.0,0.0,0.0,0.0,0.2420554906129837
1.0,0.0,6.0,68.99,2.0,18.0,1.0,0.0,0.0,0.5232334733009338
3.0,1.0,1.0,107.98,0.0,11.0,0.0,0.0,0.0,0.06804702430963516
3.0,0.0,3.0,58.99,0.0,8.0,1.0,0.0,0.0,0.4888276159763336
1.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.010413188487291336
2.0,0.0,14.0,51.99,0.0,8.0,0.0,1.0,51.99,0.9404767155647278
4.0,1.0,9.0,54.99,0.0,8.0,0.0,0.0,0.0,0.8438183069229126
1.0,1.0,6.0,55.49,2.0,10.0,0.0,0.0,0.0,0.15384379029273987
2.0,1.0,1.0,56.49,4.0,12.0,0.0,0.0,0.0,0.015839815139770508
1.0,1.0,3.0,53.99,5.0,24.0,1.0,0.0,0.0,0.23614689707756042
1.0,1.0,3.0,53.49,0.0,8.0,0.0,0.0,0.0,0.06742697209119797
2.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.018499625846743584
3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.01316743902862072
3.0,1.0,4.0,145.98,5.0,22.0,0.0,0.0,0.0,0.07066386938095093
1.0,0.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.08982476592063904
1.0,1.0,8.0,226.47,4.0,16.0,0.0,0.0,0.0,0.15060539543628693
2.0,1.0,2.0,51.99,5.0,9.0,1.0,0.0,0.0,0.0935281291604042
2.0,0.0,4.0,71.49,5.0,11.0,1.0,0.0,0.0,0.23369309306144714
3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.05116492137312889
3.0,1.0,2.0,215.97,0.0,17.0,0.0,0.0,0.0,0.0828934982419014
1.0,1.0,7.0,48.99,5.0,20.0,0.0,1.0,39.192,0.2425290048122406
1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.04847654700279236
3.0,1.0,3.0,49.99,0.0,20.0,0.0,0.0,0.0,0.19305190443992615
2.0,0.0,1.0,62.99,7.0,2.0,0.0,0.0,0.0,0.007609768304973841
2.0,0.0,1.0,57.49,0.0,24.0,1.0,1.0,57.49,0.23553550243377686
3.0,1.0,3.0,87.99,6.0,11.0,0.0,0.0,0.0,0.03802138939499855
1.0,1.0,6.0,58.99,4.0,11.0,0.0,0.0,0.0,0.09455513954162598
3.0,1.0,3.0,68.99,0.0,17.0,0.0,0.0,0.0,0.18259473145008087
2.0,0.0,2.0,69.99,0.0,20.0,0.0,1.0,69.99,0.08401602506637573
3.0,1.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.07723034173250198
1.0,1.0,3.0,209.97,5.0,24.0,0.0,1.0,55.992,0.012565924786031246
5.0,1.0,5.0,126.98,4.0,23.0,0.0,1.0,50.792,0.3482833504676819
3.0,0.0,2.0,60.49,7.0,20.0,1.0,0.0,0.0,0.15067064762115479
3.0,0.0,4.0,47.99,5.0,15.0,0.0,0.0,0.0,0.11592377722263336
4.0,0.0,2.0,59.99,2.0,13.0,1.0,0.0,0.0,0.4571566879749298
3.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.04519633948802948
2.0,0.0,3.0,60.99,2.0,23.0,0.0,0.0,0.0,0.08248237520456314
2.0,1.0,7.0,36.99,6.0,3.0,1.0,1.0,29.592,0.4781145751476288
1.0,1.0,1.0,105.98,1.0,16.0,1.0,0.0,0.0,0.08761265128850937
1.0,0.0,1.0,66.99,5.0,12.0,0.0,1.0,66.99,0.007793018128722906
1.0,1.0,1.0,65.99,4.0,13.0,0.0,0.0,0.0,0.008881481364369392
5.0,0.0,1.0,58.99,2.0,16.0,0.0,0.0,0.0,0.15119189023971558
3.0,0.0,7.0,126.98,0.0,22.0,0.0,0.0,0.0,0.6151778697967529
1.0,1.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.011410973034799099
1.0,1.0,4.0,43.99,6.0,16.0,0.0,0.0,0.0,0.060674700886011124
1.0,1.0,2.0,79.99,0.0,17.0,0.0,0.0,0.0,0.041230157017707825
1.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.028380656614899635
3.0,0.0,1.0,70.49,1.0,9.0,0.0,0.0,0.0,0.06629671156406403
3.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.09104912728071213
2.0,1.0,5.0,131.98,1.0,3.0,1.0,0.0,0.0,0.3918692469596863
3.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0371083989739418
3.0,1.0,3.0,137.98,4.0,27.0,0.0,0.0,0.0,0.06045077368617058
1.0,1.0,5.0,55.99,5.0,13.0,0.0,0.0,0.0,0.04721052944660187
1.0,0.0,1.0,56.99,4.0,7.0,0.0,0.0,0.0,0.010268151760101318
2.0,1.0,1.0,77.99,1.0,12.0,0.0,0.0,0.0,0.033382512629032135
1.0,0.0,1.0,44.49,1.0,13.0,0.0,0.0,0.0,0.02462453581392765
3.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.07706229388713837
1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.09249149262905121
1.0,0.0,11.0,57.49,3.0,12.0,0.0,1.0,57.49,0.6504719853401184
3.0,0.0,0.0,0.0,2.0,24.0,1.0,0.0,0.0,0.2889339029788971
1.0,0.0,2.0,66.49,2.0,10.0,0.0,0.0,0.0,0.0281473770737648
2.0,0.0,1.0,124.98,6.0,19.0,0.0,0.0,0.0,0.009128673002123833
3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.01282333955168724
3.0,0.0,2.0,110.98,1.0,8.0,0.0,0.0,0.0,0.09318714588880539
3.0,1.0,4.0,51.49,4.0,17.0,0.0,0.0,0.0,0.11442781984806061
1.0,1.0,0.0,0.0,3.0,24.0,1.0,1.0,46.792,0.09095974266529083
4.0,1.0,12.0,123.98,0.0,18.0,1.0,2.0,99.184,0.9912019968032837
1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.10570792108774185
1.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.010797485709190369
3.0,0.0,1.0,74.99,0.0,13.0,1.0,0.0,0.0,0.32794079184532166
3.0,0.0,2.0,34.49,2.0,15.0,0.0,0.0,0.0,0.17170655727386475
4.0,1.0,1.0,58.49,5.0,15.0,0.0,0.0,0.0,0.036703869700431824
3.0,0.0,1.0,167.97,1.0,1.0,0.0,0.0,0.0,0.10216464102268219
4.0,1.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.08760880678892136
2.0,1.0,6.0,241.47,3.0,4.0,1.0,0.0,0.0,0.4192675054073334
3.0,0.0,2.0,105.98,4.0,1.0,1.0,0.0,0.0,0.18627527356147766
2.0,0.0,1.0,73.99,7.0,11.0,0.0,0.0,0.0,0.007711613085120916
3.0,0.0,2.0,56.99,2.0,17.0,1.0,0.0,0.0,0.3302146792411804
4.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,0.0,0.2341594398021698
3.0,0.0,2.0,67.99,0.0,14.0,1.0,1.0,67.99,0.44926783442497253
3.0,1.0,8.0,64.49,4.0,21.0,1.0,1.0,51.592,0.7392944097518921
2.0,1.0,3.0,58.99,5.0,20.0,1.0,0.0,0.0,0.14300209283828735
1.0,0.0,1.0,185.97,0.0,6.0,0.0,0.0,0.0,0.02106129750609398
1.0,0.0,1.0,61.99,1.0,4.0,1.0,0.0,0.0,0.10646384954452515
2.0,0.0,1.0,62.99,0.0,25.0,1.0,0.0,0.0,0.2336307317018509
1.0,1.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.014956207945942879
