id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,minority,non_male,state
Next_2024,3,1,109.98,1,4,1,0,0,4
Next_2025,1,0,0,6,17,0,1,1,3
Next_2026,3,1,59.99,5,2,1,0,0,3
Next_2027,3,2,57.99,1,15,1,0,0,1
Next_2028,1,3,55.99,6,16,0,1,1,10
Next_2029,3,0,0,1,14,0,0,1,3
Next_2030,4,2,59.99,7,14,0,0,0,5
Next_2031,2,0,0,2,17,1,0,0,3
Next_2032,3,4,59.99,6,11,0,0,0,7
Next_2033,3,0,0,0,16,0,1,1,7
Next_2034,3,1,217.96,2,5,0,0,0,2
Next_2035,3,1,56.99,2,16,0,0,1,6
Next_2036,1,2,66.99,4,6,1,0,0,1
Next_2037,1,4,131.97,4,23,0,0,1,2
Next_2038,2,0,0,6,16,0,1,1,7
Next_2039,1,6,58.99,1,2,1,0,0,1
Next_2040,5,0,0,0,17,0,0,0,10
Next_2041,1,8,72.99,1,18,0,1,1,3
Next_2042,3,1,58.99,1,21,0,0,1,6
Next_2043,1,1,42.99,6,30,0,0,1,8
Next_2044,1,9,36.99,4,1,0,0,0,2
Next_2045,3,0,0,2,1,1,0,0,2
Next_2046,2,1,65.99,4,24,0,0,1,2
Next_2047,3,3,73.49,5,17,0,0,1,1
Next_2048,1,1,42.49,7,8,0,0,0,1
Next_2049,3,0,0,3,19,0,0,1,3
Next_2050,1,6,209.96,6,17,1,0,1,1
Next_2051,1,1,119.98,0,11,0,0,1,6
Next_2052,3,1,212.97,4,19,1,0,1,7
Next_2053,2,0,0,5,7,1,0,0,1
Next_2054,2,4,58.99,2,15,1,0,0,1
Next_2055,1,2,65.99,0,22,1,0,0,4
Next_2056,3,4,46.49,3,20,1,0,1,3
Next_2057,5,1,72.49,1,22,1,0,1,7
Next_2058,1,1,51.49,4,16,0,1,1,3
Next_2059,1,0,0,4,10,0,1,0,3
Next_2060,3,0,0,4,12,0,0,0,7
Next_2061,2,1,47.99,5,19,1,0,1,1
Next_2062,2,1,63.99,4,25,0,0,0,3
Next_2063,1,0,0,7,10,1,0,0,1
Next_2064,2,4,44.99,6,17,0,0,1,1
Next_2065,3,1,54.99,6,12,0,0,1,3
Next_2066,2,1,61.49,1,20,1,1,1,10
Next_2067,2,3,81.99,1,13,0,0,1,4
Next_2068,3,1,56.99,4,10,0,0,0,8
Next_2069,3,1,72.99,4,21,0,0,1,8
Next_2070,1,11,58.99,2,5,0,1,0,3
Next_2071,3,1,59.99,1,18,0,0,1,8
Next_2072,2,3,105.98,0,21,0,0,1,6
Next_2073,2,0,0,5,18,0,0,1,2
Next_2074,1,0,0,6,9,1,1,1,10
Next_2075,1,2,87.99,4,14,0,1,0,3
Next_2076,2,3,53.99,2,10,1,0,0,8
Next_2077,1,1,63.99,4,7,1,1,0,10
Next_2078,3,2,65.99,3,17,0,0,1,1
Next_2079,3,0,0,1,7,1,0,0,2
Next_2080,2,0,0,4,10,0,0,0,3
Next_2081,4,3,75.49,4,23,1,0,1,6
Next_2082,1,0,0,4,13,1,0,0,4
Next_2083,1,8,54.99,6,18,1,1,1,10
Next_2084,1,0,0,0,3,0,1,0,7
Next_2085,3,1,56.99,4,16,1,0,0,3
Next_2086,2,7,56.49,5,13,1,0,0,2
Next_2087,2,2,203.97,6,18,0,0,1,4
Next_2088,1,1,137.98,0,14,0,1,1,3
Next_2089,3,1,242.97,6,15,1,0,0,8
Next_2090,2,0,0,0,13,0,1,1,3
Next_2091,3,1,74.49,5,18,0,0,1,1
Next_2092,2,1,46.99,1,7,0,0,0,5
Next_2093,1,9,110.98,0,27,0,0,1,1
Next_2094,1,1,47.99,5,4,0,0,0,5
Next_2095,3,4,124.98,0,6,0,0,1,4
Next_2096,3,1,60.49,2,18,1,0,1,1
Next_2097,1,1,146.98,0,13,0,0,1,9
Next_2098,5,0,0,5,10,1,0,1,3
Next_2099,2,5,62.99,3,16,1,0,1,2
Next_2100,2,0,0,2,19,0,0,1,1
Next_2101,3,0,0,1,18,0,0,1,1
Next_2102,1,1,52.99,1,12,0,0,0,5
Next_2103,1,3,52.99,2,7,0,1,0,3
Next_2104,2,2,58.99,6,22,0,0,0,5
Next_2105,2,3,46.49,4,6,1,0,0,6
Next_2106,2,1,54.49,5,15,0,0,1,6
Next_2107,1,16,157.47,0,11,0,0,0,1
Next_2108,2,9,54.99,3,9,1,0,0,4
Next_2109,1,1,47.99,0,1,0,0,0,5
Next_2110,2,1,59.99,6,20,0,0,1,8
Next_2111,1,1,236.97,4,15,0,1,1,3
Next_2112,2,0,0,6,11,0,0,1,6
Next_2113,2,5,127.47,5,12,0,1,1,7
Next_2114,2,1,61.49,0,1,1,0,0,7
Next_2115,2,1,77.49,1,10,1,0,0,3
Next_2116,3,5,71.99,5,29,0,1,1,7
Next_2117,2,0,0,4,18,0,0,0,3
Next_2118,3,1,161.97,3,14,0,0,1,1
Next_2119,3,2,58.99,0,9,0,0,1,5
Next_2120,2,2,76.99,6,13,1,0,0,6
Next_2121,1,6,56.99,1,2,1,1,0,3
Next_2122,2,5,58.99,4,21,0,0,1,3
Next_2123,3,4,158.98,3,30,1,0,1,8
Next_2124,2,0,0,1,6,1,0,0,4
Next_2125,3,1,52.99,2,15,0,0,1,3
Next_2126,1,13,58.49,0,26,1,0,1,4
Next_2127,1,1,75.99,4,11,0,0,1,6
Next_2128,1,1,47.49,5,25,0,1,1,3
Next_2129,1,3,169.47,3,22,0,0,1,2
Next_2130,2,1,61.99,4,7,0,0,0,5
Next_2131,1,0,0,0,10,1,0,0,1
Next_2132,1,2,63.99,0,15,0,1,0,3
Next_2133,1,0,0,3,18,0,1,1,3
Next_2134,1,1,215.97,6,7,1,0,1,3
Next_2135,3,3,126.98,2,14,1,0,0,9
Next_2136,3,1,77.49,4,26,0,0,1,1
Next_2137,1,2,184.47,3,6,0,0,0,1
Next_2138,1,0,0,3,15,1,0,0,1
Next_2139,2,4,43.49,0,16,0,0,1,1
Next_2140,4,3,65.99,6,3,1,0,0,2
Next_2141,1,0,0,5,15,0,1,0,10
Next_2142,2,0,0,0,4,0,0,0,2
Next_2143,4,2,144.98,1,22,1,0,1,2
Next_2144,3,4,67.99,2,15,0,0,1,1
Next_2145,5,1,70.49,4,14,0,0,1,8
Next_2146,3,4,61.49,3,17,0,0,1,6
Next_2147,1,7,60.99,1,18,1,1,0,10
Next_2148,1,0,0,1,21,1,0,0,6
Next_2149,3,0,0,0,18,0,0,1,5
Next_2150,2,3,51.49,3,8,0,0,0,3
Next_2151,3,2,122.98,6,16,0,0,1,5
Next_2152,5,0,0,5,4,0,0,0,2
Next_2153,3,0,0,2,19,0,0,1,2
Next_2154,4,0,0,0,11,1,0,0,2
Next_2155,3,0,0,1,13,0,0,0,2
Next_2156,1,2,38.49,5,6,1,1,0,3
Next_2157,3,0,0,4,15,1,0,1,1
Next_2158,1,1,63.49,0,7,0,1,0,3
Next_2159,3,3,56.49,4,14,0,0,1,1
Next_2160,3,3,215.97,3,4,0,0,0,3
Next_2161,2,0,0,4,17,0,0,1,4
Next_2162,1,0,0,4,14,0,0,1,4
Next_2163,3,3,105.98,4,5,1,0,0,5
Next_2164,3,1,73.99,1,4,1,0,0,1
Next_2165,3,0,0,5,1,0,0,0,9
Next_2166,2,8,61.49,0,16,1,0,0,1
Next_2167,5,1,138.98,0,16,0,0,1,5
Next_2168,2,2,133.47,4,2,1,0,0,1
Next_2169,1,3,64.99,4,23,1,0,1,4
Next_2170,1,0,0,5,19,1,1,1,3
Next_2171,1,1,39.99,5,8,0,0,0,7
Next_2172,2,5,71.99,2,23,1,0,1,1
Next_2173,1,2,60.49,1,12,1,1,1,7
Next_2174,1,0,0,3,12,0,1,1,7
Next_2175,1,2,49.99,6,19,1,0,1,5
Next_2176,3,1,49.49,4,17,1,0,1,4
Next_2177,3,0,0,3,16,1,0,1,5
Next_2178,2,6,56.99,0,12,0,0,1,1
Next_2179,2,2,53.99,4,19,0,0,1,5
Next_2180,1,1,71.49,7,24,1,0,1,1
Next_2181,1,0,0,6,10,0,1,0,3
Next_2182,1,3,104.98,2,7,0,1,1,7
Next_2183,2,0,0,2,27,0,0,1,1
Next_2184,3,1,70.99,1,13,1,0,1,1
Next_2185,2,0,0,2,8,1,0,0,2
Next_2186,2,0,0,3,18,0,1,0,7
Next_2187,1,5,53.99,4,1,0,0,0,1
Next_2188,3,3,56.99,3,13,0,0,1,3
Next_2189,3,1,59.49,0,15,0,0,0,1
Next_2190,3,0,0,3,25,0,0,1,10
Next_2191,1,1,139.98,0,20,0,1,1,3
Next_2192,1,0,0,7,23,1,1,1,3
Next_2193,1,0,0,2,20,0,1,1,10
Next_2194,2,0,0,5,23,0,0,1,2
Next_2195,1,5,60.49,7,11,0,0,1,5
Next_2196,1,5,121.98,2,17,0,1,1,3
Next_2197,4,1,63.99,5,14,1,0,1,4
Next_2198,3,3,63.99,0,7,0,0,0,3
Next_2199,3,0,0,2,18,0,0,1,5
Next_2200,1,1,54.99,3,1,1,0,0,5
Next_2201,2,1,55.99,4,4,1,0,0,6
Next_2202,1,2,80.99,4,3,0,0,0,1
Next_2203,2,2,60.99,1,16,0,0,0,1
Next_2204,2,1,45.99,6,22,0,0,1,1
Next_2205,3,10,99.98,0,12,0,0,0,1
Next_2206,3,0,0,6,3,1,0,0,3
Next_2207,1,4,59.99,5,10,0,0,0,7
Next_2208,1,1,54.99,4,7,0,0,0,1
Next_2209,3,0,0,6,17,0,0,1,9
Next_2210,1,4,59.99,6,13,0,1,1,3
Next_2211,1,4,53.99,4,23,0,0,1,5
Next_2212,3,2,92.98,7,12,0,0,1,5
Next_2213,1,3,38.49,0,8,1,0,0,4
Next_2214,3,0,0,5,8,1,0,0,9
Next_2215,3,5,219.96,4,19,1,1,1,3
Next_2216,4,0,0,7,18,0,0,0,2
Next_2217,4,4,57.49,5,4,0,0,0,9
Next_2218,1,0,0,6,18,1,0,0,5
Next_2219,1,2,73.49,2,28,0,0,1,7
Next_2220,1,1,45.49,1,8,0,1,0,3
Next_2221,1,1,33.49,2,28,1,0,1,3
Next_2222,3,3,60.99,5,10,0,0,0,3
Next_2223,2,0,0,1,20,1,0,1,8
Next_2224,1,0,0,7,14,0,0,1,3
Next_2225,1,0,0,2,7,0,0,0,5
Next_2226,1,2,230.97,1,15,0,1,1,10
Next_2227,1,5,73.49,4,20,0,0,1,2
Next_2228,3,5,59.99,7,16,0,0,1,1
Next_2229,2,0,0,7,12,0,0,0,5
Next_2230,2,1,56.99,1,11,0,1,0,7
Next_2231,1,0,0,1,2,0,1,0,3
Next_2232,2,0,0,6,20,1,0,1,1
Next_2233,1,2,79.49,2,18,0,1,1,3
Next_2234,1,2,211.47,6,22,0,0,1,1
Next_2235,1,1,59.99,4,12,0,0,0,4
Next_2236,3,0,0,0,20,0,0,1,2
Next_2237,2,0,0,1,4,0,0,0,8
Next_2238,3,1,68.49,0,21,1,0,1,4
Next_2239,1,6,90.98,1,4,1,0,0,6
Next_2240,3,8,88.99,4,19,0,0,1,3
Next_2241,2,4,52.99,0,8,0,0,0,2
Next_2242,3,2,77.99,4,4,1,0,0,5
Next_2243,3,6,139.98,5,21,0,0,1,7
Next_2244,3,8,94.98,4,16,1,0,1,2
Next_2245,1,3,91.98,5,19,0,0,1,7
Next_2246,4,4,52.99,0,6,0,0,0,9
Next_2247,3,0,0,4,27,1,0,1,3
Next_2248,1,1,65.99,7,28,0,1,1,3
Next_2249,3,4,69.99,1,8,0,0,0,6
Next_2250,2,1,66.99,0,13,0,0,1,3
Next_2251,2,5,62.99,0,10,0,0,0,2
Next_2252,5,6,70.49,1,8,0,0,0,5
Next_2253,4,0,0,6,22,0,0,1,1
Next_2254,3,4,56.99,5,6,1,0,1,3
Next_2255,2,0,0,4,20,0,0,1,4
Next_2256,3,2,69.49,1,7,1,0,0,5
Next_2257,1,3,58.99,4,25,0,0,1,1
Next_2258,5,0,0,2,17,1,0,0,3
Next_2259,3,0,0,0,22,0,0,1,5
Next_2260,2,2,61.99,2,12,1,0,0,3
Next_2261,2,1,74.49,7,25,1,0,1,1
Next_2262,5,1,55.49,5,13,1,0,1,2
Next_2263,3,0,0,6,10,1,0,1,8
Next_2264,1,0,0,2,9,0,0,1,1
Next_2265,5,1,76.99,0,21,1,0,1,7
Next_2266,3,2,75.49,1,2,0,0,0,5
Next_2267,3,8,155.97,4,7,1,0,0,8
Next_2268,3,1,139.98,6,19,0,0,1,2
Next_2269,1,0,0,3,11,0,1,0,3
Next_2270,1,6,98.98,5,2,0,1,0,7
Next_2271,1,0,0,6,9,1,0,0,2
Next_2272,3,3,57.99,0,16,0,0,0,1
Next_2273,3,5,52.99,3,18,0,0,1,1
Next_2274,1,7,62.99,1,19,1,0,1,2
Next_2275,3,1,100.98,7,16,0,0,1,4
Next_2276,3,0,0,1,5,1,0,0,4
Next_2277,3,3,47.49,4,15,0,0,1,1
Next_2278,1,0,0,2,10,0,1,0,3
Next_2279,2,3,108.98,6,15,0,0,1,6
Next_2280,1,0,0,0,2,1,1,0,3
Next_2281,1,0,0,3,16,0,0,0,5
Next_2282,3,4,47.99,7,9,1,0,1,6
Next_2283,4,1,57.99,6,16,1,0,0,3
Next_2284,1,4,55.99,4,21,0,0,1,3
Next_2285,1,1,48.99,5,21,1,1,1,3
Next_2286,2,8,101.98,5,13,0,0,1,2
Next_2287,5,0,0,1,25,0,0,1,3
Next_2288,3,5,261.96,6,6,0,0,0,5
Next_2289,2,0,0,4,9,0,0,1,4
Next_2290,2,5,200.97,3,17,0,0,1,5
Next_2291,2,0,0,0,17,1,0,1,3
Next_2292,1,2,81.99,6,17,1,1,1,7
Next_2293,1,1,48.99,0,4,1,0,0,1
Next_2294,1,2,63.49,0,6,0,0,0,7
Next_2295,3,0,0,1,18,0,0,1,1
Next_2296,2,1,60.49,1,11,0,0,1,2
Next_2297,2,0,0,6,15,0,0,1,2
Next_2298,3,2,80.99,0,18,0,1,1,3
Next_2299,1,3,77.99,0,2,0,1,0,3
Next_2300,2,1,54.49,5,25,0,0,1,5
Next_2301,3,0,0,4,12,0,0,1,2
Next_2302,3,2,71.99,1,7,0,0,1,1
Next_2303,2,0,0,1,8,1,0,0,1
Next_2304,2,0,0,1,9,1,0,1,2
Next_2305,3,2,109.98,5,4,0,0,0,4
Next_2306,1,4,52.99,3,3,1,1,0,3
Next_2307,1,4,94.98,6,23,1,0,1,2
Next_2308,3,0,0,1,16,0,1,1,3
Next_2309,2,1,131.98,6,5,0,0,0,1
Next_2310,2,1,121.98,2,5,0,0,0,1
Next_2311,2,2,49.99,6,15,1,1,0,10
Next_2312,5,3,79.99,6,11,0,0,1,3
Next_2313,1,0,0,6,14,1,0,0,6
Next_2314,4,0,0,0,22,0,0,1,3
Next_2315,2,0,0,3,10,0,0,0,3
Next_2316,1,1,205.47,0,23,0,0,1,5
Next_2317,1,1,64.99,6,3,1,1,0,3
Next_2318,2,9,132.98,5,27,0,0,1,1
Next_2319,3,1,51.49,4,25,0,0,1,1
Next_2320,1,2,58.49,4,10,1,0,0,4
Next_2321,2,8,205.96,7,23,0,1,1,7
Next_2322,1,1,74.99,0,10,1,0,0,4
Next_2323,3,1,71.99,0,17,0,0,0,2
Next_2324,3,3,70.49,7,24,0,0,1,10
Next_2325,1,3,53.49,7,2,0,0,0,4
Next_2326,5,0,0,3,21,0,0,1,2
Next_2327,1,0,0,4,14,0,0,0,6
Next_2328,2,7,117.98,1,1,1,0,0,2
Next_2329,1,2,61.49,4,14,0,0,1,3
Next_2330,1,2,54.99,1,19,0,0,1,4
Next_2331,1,2,205.96,4,4,1,1,0,7
Next_2332,3,5,78.49,0,19,0,0,1,4
Next_2333,2,3,44.99,1,14,0,0,1,3
Next_2334,4,0,0,1,2,0,0,0,2
Next_2335,1,0,0,5,10,1,0,0,2
Next_2336,1,0,0,5,10,1,0,0,7
Next_2337,3,13,111.98,7,21,0,0,1,1
Next_2338,1,7,49.49,1,20,0,0,1,9
Next_2339,3,2,115.98,0,18,0,1,1,3
Next_2340,2,1,88.49,2,28,0,0,1,3
Next_2341,1,9,64.49,4,21,0,0,1,8
Next_2342,1,4,53.99,4,18,0,0,1,4
Next_2343,1,0,0,4,17,1,0,1,1
Next_2344,1,1,117.98,1,19,1,1,1,7
Next_2345,1,3,61.49,0,18,0,0,1,4
Next_2346,2,8,76.99,6,20,0,0,1,4
Next_2347,3,0,0,4,22,1,0,1,2
Next_2348,2,1,121.98,0,10,0,0,0,4
Next_2349,1,1,68.99,1,5,0,1,0,7
Next_2350,1,0,0,5,10,0,1,1,3
Next_2351,1,14,129.98,5,4,1,0,0,2
Next_2352,1,1,170.97,0,20,0,1,0,3
Next_2353,1,1,51.49,0,19,1,0,1,2
Next_2354,1,0,0,4,13,0,0,1,3
Next_2355,2,10,139.98,2,14,0,0,1,1
Next_2356,1,1,64.99,5,4,0,1,0,7
Next_2357,3,0,0,2,26,0,0,1,6
Next_2358,2,0,0,2,7,0,0,0,2
Next_2359,2,5,44.99,4,2,0,0,0,5
Next_2360,1,4,47.49,5,18,0,0,1,3
Next_2361,1,1,42.49,6,9,0,1,0,10
Next_2362,1,0,0,5,10,0,1,1,7
Next_2363,1,3,109.98,3,8,0,1,1,3
Next_2364,2,0,0,1,5,0,0,0,5
Next_2365,5,4,50.49,5,11,0,0,1,1
Next_2366,3,2,119.98,1,4,0,0,0,1
Next_2367,2,0,0,4,5,1,0,0,8
Next_2368,1,3,52.99,4,24,1,0,1,2
Next_2369,1,0,0,0,14,0,1,1,7
Next_2370,1,2,55.99,4,18,0,0,1,4
Next_2371,2,1,57.49,1,10,0,0,0,3
Next_2372,2,3,50.49,6,24,0,0,1,4
Next_2373,2,1,118.98,1,13,0,0,1,2
Next_2374,1,6,211.96,5,12,1,1,0,10
Next_2375,1,2,64.49,0,10,0,1,1,3
Next_2376,1,1,62.99,0,2,1,0,0,9
Next_2377,2,4,70.99,6,18,0,0,1,5
Next_2378,3,1,99.98,3,7,1,0,0,3
Next_2379,3,3,77.99,5,8,0,0,0,4
Next_2380,2,2,197.96,7,24,0,0,1,9
Next_2381,1,2,61.99,0,14,0,1,1,3
Next_2382,2,5,62.49,4,21,0,0,1,1
Next_2383,1,0,0,2,12,0,0,0,9
Next_2384,5,8,58.49,6,12,1,0,0,2
Next_2385,1,1,67.99,2,17,1,0,0,4
Next_2386,1,3,131.98,0,5,0,0,0,5
Next_2387,3,2,173.97,1,10,0,1,0,3
Next_2388,2,5,54.99,2,1,1,0,0,9
Next_2389,3,1,95.98,5,20,0,0,1,1
Next_2390,3,3,126.98,1,11,0,0,1,2
Next_2391,1,4,89.98,4,4,0,1,0,3
Next_2392,3,0,0,2,11,0,0,1,1
Next_2393,3,4,100.98,4,17,0,0,1,6
Next_2394,3,0,0,5,19,1,0,1,1
Next_2395,5,3,89.98,7,23,0,0,1,5
Next_2396,1,1,61.49,0,24,0,1,1,7
Next_2397,3,3,224.97,0,21,0,0,0,1
Next_2398,1,1,83.98,6,3,1,0,0,4
Next_2399,2,2,63.99,0,1,1,1,0,7
Next_2400,1,0,0,0,17,0,0,0,1
Next_2401,3,3,173.97,1,2,1,0,0,2
Next_2402,1,0,0,2,6,0,0,0,3
Next_2403,3,3,69.99,6,11,1,0,0,2
Next_2404,1,0,0,4,20,0,1,1,7
Next_2405,2,1,42.99,6,20,0,0,1,4
Next_2406,2,1,119.98,5,8,0,0,0,3
Next_2407,3,2,57.99,5,11,0,0,1,2
Next_2408,3,8,80.49,1,6,0,0,1,1
Next_2409,1,0,0,0,17,0,1,1,10
Next_2410,4,0,0,3,1,0,0,0,1
Next_2411,4,5,130.98,6,20,0,0,1,3
Next_2412,3,0,0,7,19,0,1,1,3
Next_2413,1,7,43.49,0,9,1,0,0,6
Next_2414,2,0,0,0,17,0,0,0,5
Next_2415,3,10,111.98,1,21,0,0,1,2
Next_2416,3,0,0,1,15,0,0,1,1
Next_2417,3,0,0,4,15,0,0,1,6
Next_2418,2,1,49.99,6,18,0,0,1,9
Next_2419,1,0,0,1,2,0,1,0,3
Next_2420,3,1,82.99,5,10,0,0,1,1
Next_2421,1,1,72.99,2,19,0,0,1,9
Next_2422,1,0,0,0,11,0,1,0,3
Next_2423,3,0,0,6,1,1,0,0,1
Next_2424,1,5,172.98,3,22,0,1,1,3
Next_2425,1,4,69.99,7,11,0,0,1,1
Next_2426,3,0,0,7,21,1,0,1,5
Next_2427,1,3,121.98,0,10,1,0,0,3
Next_2428,5,3,66.49,3,1,0,0,0,4
Next_2429,1,1,53.99,6,15,1,0,0,2
Next_2430,1,0,0,5,14,0,0,1,6
Next_2431,3,4,43.99,0,20,0,0,1,8
Next_2432,3,12,61.49,5,12,0,0,0,6
Next_2433,2,0,0,4,17,0,0,0,8
Next_2434,1,0,0,1,6,0,0,1,8
Next_2435,3,3,70.99,1,16,0,0,1,3
Next_2436,1,0,0,4,15,0,0,1,1
Next_2437,1,0,0,1,15,0,1,0,3
Next_2438,2,3,42.99,5,10,0,0,0,2
Next_2439,1,0,0,6,24,0,1,1,7
Next_2440,1,1,181.47,7,28,0,0,1,2
Next_2441,5,0,0,3,11,1,0,0,2
Next_2442,4,0,0,5,10,1,0,0,5
Next_2443,5,0,0,5,1,1,0,0,7
Next_2444,2,4,94.98,0,11,0,0,0,2
Next_2445,1,0,0,1,17,0,0,1,1
Next_2446,2,0,0,0,17,0,0,1,4
Next_2447,4,2,141.98,7,11,0,0,0,5
Next_2448,2,0,0,1,8,1,0,0,7
Next_2449,1,4,69.99,4,19,1,0,1,3
Next_2450,1,0,0,6,14,1,0,0,7
Next_2451,2,0,0,6,5,0,0,0,3
Next_2452,2,0,0,2,14,1,0,1,5
Next_2453,4,5,46.99,4,12,0,0,0,2
Next_2454,1,3,65.99,5,4,0,0,0,2
Next_2455,1,0,0,6,20,0,0,1,3
Next_2456,1,1,137.97,1,8,1,0,0,2
Next_2457,2,3,57.99,6,18,0,0,1,8
Next_2458,2,1,59.99,0,14,1,0,1,7
Next_2459,1,2,155.97,4,7,0,0,0,8
Next_2460,2,4,149.98,4,1,0,0,0,3
Next_2461,1,0,0,4,18,0,1,1,3
Next_2462,2,3,75.99,2,26,1,0,0,3
Next_2463,1,4,48.99,1,22,0,0,1,5
Next_2464,1,2,57.99,5,21,0,0,1,7
Next_2465,2,0,0,4,21,0,0,1,1
Next_2466,1,5,66.49,6,22,0,0,1,5
Next_2467,4,3,78.99,2,24,0,0,1,2
Next_2468,1,0,0,7,5,0,0,0,2
Next_2469,2,0,0,0,5,1,0,0,8
Next_2470,1,1,128.98,0,14,0,1,1,7
Next_2471,1,1,58.49,3,23,0,1,1,7
Next_2472,3,17,66.49,1,19,0,0,1,6
Next_2473,1,3,62.99,0,4,1,0,0,3
Next_2474,1,0,0,4,9,0,0,1,6
Next_2475,2,2,139.98,1,22,1,1,1,3
Next_2476,3,0,0,4,19,0,0,1,4
Next_2477,1,1,45.99,2,30,0,0,1,1
Next_2478,1,2,63.49,5,14,1,0,0,2
Next_2479,1,1,51.49,5,2,0,0,0,4
Next_2480,1,0,0,5,2,1,1,0,3
Next_2481,1,2,70.99,1,18,0,0,1,8
Next_2482,1,1,66.99,2,17,0,0,1,2
Next_2483,2,2,60.99,7,20,0,0,1,6
Next_2484,1,3,127.98,0,16,0,0,1,4
Next_2485,3,0,0,2,18,0,0,1,3
Next_2486,3,0,0,4,25,0,0,1,4
Next_2487,3,5,155.98,6,3,0,0,0,6
Next_2488,2,7,197.97,7,3,0,0,0,3
Next_2489,2,6,66.49,0,12,0,0,0,3
Next_2490,3,5,123.98,5,12,1,0,1,1
Next_2491,3,1,87.49,0,23,0,0,1,8
Next_2492,1,1,35.49,0,16,0,0,0,3
Next_2493,1,3,73.49,7,8,1,0,1,1
Next_2494,1,1,59.99,1,3,0,1,0,10
Next_2495,4,7,59.99,1,19,0,0,1,3
Next_2496,1,0,0,6,2,0,0,0,2
Next_2497,4,0,0,1,3,0,0,0,5
Next_2498,2,1,215.97,7,13,1,0,1,5
Next_2499,3,1,188.97,5,18,0,0,1,1
Next_2500,2,3,129.98,1,25,1,0,1,3
Next_2501,1,0,0,4,15,1,1,1,7
Next_2502,1,2,146.98,2,3,1,1,0,7
Next_2503,2,0,0,7,14,1,0,1,4
Next_2504,1,1,53.99,0,16,0,1,1,3
Next_2505,1,0,0,4,2,0,0,0,2
Next_2506,1,1,70.99,6,20,0,1,1,3
Next_2507,2,4,221.97,1,21,1,0,1,7
Next_2508,1,1,208.47,5,12,1,0,1,7
Next_2509,1,0,0,5,17,1,0,0,1
Next_2510,3,0,0,4,14,0,0,1,5
Next_2511,3,0,0,1,11,1,0,1,2
Next_2512,3,3,125.98,2,26,0,1,1,3
Next_2513,1,0,0,6,17,0,1,1,10
Next_2514,5,1,123.98,1,9,1,0,0,7
Next_2515,1,0,0,2,12,1,0,0,8
Next_2516,2,5,68.99,5,9,1,0,0,6
Next_2517,3,4,43.49,7,14,0,0,0,3
Next_2518,2,1,133.98,2,24,1,1,1,10
Next_2519,1,0,0,2,20,1,0,1,3
Next_2520,3,3,62.99,6,4,1,0,0,3
Next_2521,1,0,0,6,9,1,1,0,7
Next_2522,2,4,44.49,5,18,1,0,1,4
Next_2523,3,0,0,6,16,0,0,1,2
Next_2524,1,8,63.99,3,15,0,1,1,7
Next_2525,2,0,0,1,6,1,0,0,5
Next_2526,5,4,63.49,5,1,0,0,0,2
Next_2527,2,3,197.97,2,19,0,0,1,2
Next_2528,1,1,149.97,0,17,1,0,0,8
Next_2529,1,0,0,0,22,0,1,1,7
Next_2530,1,0,0,7,19,1,1,1,10
Next_2531,1,1,47.99,4,15,1,0,1,7
Next_2532,1,5,53.99,0,22,0,0,1,3
Next_2533,1,1,119.98,4,22,1,0,1,8
Next_2534,1,2,60.99,7,21,0,1,1,7
Next_2535,2,2,69.99,7,11,0,0,1,8
Next_2536,1,1,82.99,4,14,0,1,1,3
Next_2537,3,4,54.49,7,17,1,0,1,6
Next_2538,1,1,75.99,5,15,0,1,1,3
Next_2539,4,3,114.98,7,5,0,0,0,3
Next_2540,2,0,0,0,25,0,0,1,4
Next_2541,1,6,131.98,1,1,0,0,0,3
Next_2542,4,1,108.98,2,13,0,0,0,1
Next_2543,2,0,0,1,16,0,0,1,1
Next_2544,2,3,83.99,4,15,1,0,0,4
Next_2545,2,2,84.98,6,13,1,0,0,1
Next_2546,1,4,60.99,7,17,1,0,0,5
Next_2547,1,0,0,0,26,0,0,1,2
Next_2548,3,0,0,1,23,0,1,1,3
Next_2549,3,4,42.99,5,17,0,0,1,5
Next_2550,2,0,0,5,20,0,0,1,3
Next_2551,2,10,119.98,4,5,0,0,0,5
Next_2552,1,1,143.98,3,11,0,0,0,2
Next_2553,1,0,0,5,18,1,0,1,4
Next_2554,1,1,75.49,4,15,0,1,1,10
Next_2555,2,2,107.98,2,15,0,0,1,2
Next_2556,2,7,197.97,2,4,1,0,0,1
Next_2557,3,5,60.99,4,4,0,0,1,1
Next_2558,3,9,57.99,0,5,1,0,0,1
Next_2559,4,3,60.99,3,4,1,0,0,9
Next_2560,2,3,69.99,7,17,0,0,1,2
Next_2561,3,4,118.98,7,2,1,0,0,6
Next_2562,3,0,0,3,14,0,0,0,5
Next_2563,1,0,0,6,17,1,1,1,3
Next_2564,2,0,0,5,4,1,0,0,2
Next_2565,1,0,0,6,9,0,1,0,10
Next_2566,2,0,0,4,14,1,0,1,3
Next_2567,1,11,129.98,6,15,1,1,1,3
Next_2568,1,0,0,7,16,0,0,1,1
Next_2569,1,0,0,4,16,0,1,1,7
Next_2570,1,0,0,4,4,1,1,0,10
Next_2571,1,5,48.49,1,14,0,0,1,2
Next_2572,1,1,69.49,4,10,0,1,1,3
