id,trans_after,revenue_after,channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
AB_2762,0,0,3,0,1,65.99,0,17,1
AB_2763,0,0,1,1,0,0,4,18,0
AB_2764,0,0,5,1,2,61.99,1,8,0
AB_2765,1,35.192,1,1,1,43.99,1,8,1
AB_2766,0,0,1,1,1,111.98,4,6,0
AB_2767,0,0,2,1,4,86.99,1,17,0
AB_2768,0,0,4,1,2,70.49,0,13,0
AB_2769,0,0,2,1,4,37.49,6,10,0
AB_2770,0,0,3,1,5,66.99,3,18,0
AB_2771,0,0,1,1,1,47.99,2,3,0
AB_2772,0,0,1,1,1,127.98,7,16,0
AB_2773,0,0,3,0,1,101.98,2,23,0
AB_2774,0,0,2,0,3,83.99,1,21,0
AB_2775,0,0,1,1,1,61.49,7,17,0
AB_2776,1,61.99,3,0,1,123.98,2,8,0
AB_2777,0,0,1,1,0,0,7,22,1
AB_2778,0,0,2,1,0,0,5,10,0
AB_2779,1,66.392,3,1,1,82.99,4,22,1
AB_2780,0,0,3,1,3,48.99,0,19,0
AB_2781,0,0,3,1,0,0,5,11,0
AB_2782,0,0,1,0,0,0,3,14,0
AB_2783,0,0,1,0,3,105.98,3,17,0
AB_2784,0,0,2,0,1,43.99,2,21,0
AB_2785,1,45.192,2,1,6,56.49,3,1,1
AB_2786,0,0,1,0,2,67.49,4,13,1
AB_2787,0,0,1,0,1,62.99,5,14,0
AB_2788,0,0,2,1,2,61.99,3,17,0
AB_2789,0,0,4,1,1,65.99,5,10,0
AB_2790,0,0,1,1,0,0,3,21,0
AB_2791,0,0,3,1,1,69.99,4,13,1
AB_2792,0,0,3,0,5,112.98,6,4,0
AB_2793,0,0,1,0,0,0,7,18,0
AB_2794,0,0,2,0,8,51.99,0,14,0
AB_2795,0,0,1,1,0,0,3,13,0
AB_2796,0,0,3,1,0,0,0,23,1
AB_2797,0,0,1,1,5,128.98,4,18,0
AB_2798,0,0,1,0,1,169.47,0,16,0
AB_2799,0,0,1,1,3,80.49,1,12,1
AB_2800,0,0,1,0,0,0,3,11,1
AB_2801,0,0,2,0,1,75.99,6,3,0
AB_2802,0,0,1,0,1,54.99,7,1,0
AB_2803,0,0,1,0,0,0,1,17,0
AB_2804,0,0,2,0,2,55.49,2,18,0
AB_2805,0,0,2,0,1,66.99,1,12,0
AB_2806,0,0,2,0,5,61.99,2,3,1
AB_2807,0,0,1,0,3,71.49,1,4,0
AB_2808,0,0,1,1,5,117.98,4,14,0
AB_2809,0,0,3,0,0,0,2,18,1
AB_2810,0,0,2,0,0,0,4,18,0
AB_2811,0,0,1,0,1,49.49,6,22,0
AB_2812,0,0,3,1,2,53.99,0,17,0
AB_2813,0,0,1,0,3,70.49,5,10,0
AB_2814,0,0,1,0,3,60.99,0,6,0
AB_2815,0,0,1,0,5,61.99,1,16,0
AB_2816,0,0,3,1,0,0,2,24,0
AB_2817,0,0,3,1,0,0,3,16,0
AB_2818,0,0,1,1,4,70.99,3,8,1
AB_2819,0,0,1,1,1,73.99,5,11,1
AB_2820,0,0,3,0,0,0,3,29,0
AB_2821,0,0,3,0,1,67.49,4,14,0
AB_2822,1,53.192,2,1,8,66.49,6,21,0
AB_2823,0,0,3,1,0,0,4,20,0
AB_2824,0,0,5,1,1,51.99,5,6,0
AB_2825,0,0,1,1,0,0,4,14,0
AB_2826,0,0,3,0,1,65.98,6,8,0
AB_2827,0,0,3,1,0,0,4,25,0
AB_2828,0,0,1,0,0,0,3,12,0
AB_2829,0,0,2,1,2,147.98,4,26,0
AB_2830,0,0,1,1,0,0,5,14,0
AB_2831,0,0,3,1,4,57.99,6,29,0
AB_2832,0,0,2,1,0,0,4,7,1
AB_2833,0,0,2,0,1,134.97,5,21,0
AB_2834,0,0,3,0,2,76.99,4,5,0
AB_2835,0,0,2,0,0,0,3,24,0
AB_2836,0,0,3,1,0,0,4,24,0
AB_2837,0,0,1,1,0,0,3,2,0
AB_2838,0,0,3,0,0,0,6,4,1
AB_2839,0,0,3,1,1,71.99,5,21,0
AB_2840,0,0,1,1,2,149.98,5,17,0
AB_2841,0,0,3,1,0,0,4,14,0
AB_2842,0,0,1,1,1,58.99,4,23,1
AB_2843,0,0,2,1,4,185.97,1,17,0
AB_2844,0,0,1,1,2,69.99,6,14,1
AB_2845,0,0,1,0,0,0,5,2,0
AB_2846,0,0,2,0,3,68.99,2,16,0
AB_2847,0,0,1,0,3,71.99,0,7,1
AB_2848,0,0,1,0,0,0,7,22,0
AB_2849,0,0,1,1,1,53.99,4,10,0
AB_2850,0,0,3,0,0,0,2,6,0
AB_2851,0,0,2,0,0,0,4,16,1
AB_2852,0,0,1,0,0,0,4,26,0
AB_2853,0,0,3,1,1,46.99,6,22,0
AB_2854,0,0,1,1,2,257.96,4,4,1
AB_2855,1,51.99,1,0,3,155.97,4,17,0
AB_2856,0,0,1,1,6,69.99,3,10,0
AB_2857,0,0,1,0,0,0,5,2,0
AB_2858,0,0,1,1,3,52.49,4,2,0
AB_2859,0,0,3,0,3,58.49,0,15,0
AB_2860,1,60.49,2,0,1,60.49,4,13,1
AB_2861,0,0,1,1,1,71.49,4,17,0
AB_2862,0,0,1,0,0,0,3,14,0
AB_2863,0,0,3,0,4,88.98,4,22,0
AB_2864,0,0,3,1,0,0,1,11,0
AB_2865,0,0,2,0,1,71.99,4,16,0
AB_2866,0,0,3,0,1,120.98,2,18,1
AB_2867,0,0,1,0,0,0,5,7,0
AB_2868,0,0,3,0,3,84.99,0,6,0
AB_2869,0,0,1,1,2,116.98,1,4,0
AB_2870,0,0,3,0,0,0,0,9,0
AB_2871,1,51.192,2,1,2,63.99,2,18,0
AB_2872,0,0,1,1,3,155.97,5,9,1
AB_2873,0,0,3,0,2,43.99,7,15,0
AB_2874,0,0,3,1,2,65.49,2,23,0
AB_2875,0,0,2,1,0,0,7,8,1
AB_2876,0,0,1,1,1,69.49,4,2,0
AB_2877,0,0,2,1,4,78.99,2,4,0
AB_2878,0,0,1,1,2,58.99,6,3,0
AB_2879,0,0,3,0,0,0,2,15,0
AB_2880,0,0,1,0,2,57.49,2,17,1
AB_2881,0,0,1,0,4,167.97,6,5,0
AB_2882,0,0,3,0,0,0,7,20,0
AB_2883,0,0,2,0,8,69.99,2,22,0
AB_2884,1,51.992,2,1,3,129.98,1,15,0
AB_2885,1,30.392,1,1,11,37.99,2,11,1
AB_2886,0,0,1,1,0,0,6,20,1
AB_2887,0,0,1,1,1,119.97,1,12,0
AB_2888,0,0,3,1,1,147.98,4,20,0
AB_2889,0,0,3,0,0,0,0,8,0
AB_2890,0,0,1,0,1,115.98,5,13,0
AB_2891,0,0,3,1,2,69.99,0,17,1
AB_2892,0,0,1,0,4,63.49,3,3,0
AB_2893,0,0,3,0,1,219.96,2,11,0
AB_2894,0,0,1,0,1,62.49,2,7,0
AB_2895,0,0,2,0,0,0,5,19,0
AB_2896,0,0,3,0,1,59.99,3,5,0
AB_2897,0,0,1,1,4,48.49,2,6,0
AB_2898,0,0,1,0,6,58.99,4,23,0
AB_2899,0,0,4,0,4,44.99,6,3,0
AB_2900,0,0,3,0,0,0,5,14,0
AB_2901,0,0,3,0,0,0,0,13,0
AB_2902,0,0,3,1,2,66.99,7,10,1
AB_2903,0,0,3,0,0,0,2,21,0
AB_2904,0,0,1,1,2,49.49,0,17,0
AB_2905,1,29.992,2,1,2,37.49,0,8,0
AB_2906,0,0,1,1,1,64.99,0,18,0
AB_2907,0,0,3,1,4,57.99,6,1,0
AB_2908,0,0,2,0,0,0,0,2,0
AB_2909,0,0,5,1,1,78.99,5,4,0
AB_2910,0,0,4,0,1,76.99,5,14,0
AB_2911,0,0,1,1,1,59.99,0,20,0
AB_2912,0,0,2,1,5,53.99,6,20,0
AB_2913,1,46.49,4,0,0,0,5,16,1
AB_2914,1,43.992,1,1,8,109.98,7,2,1
AB_2915,0,0,1,0,1,67.49,6,2,1
AB_2916,0,0,2,1,0,0,0,23,0
AB_2917,0,0,1,0,3,57.99,2,20,0
AB_2918,0,0,1,1,0,0,0,7,1
AB_2919,0,0,4,1,1,73.49,0,19,0
AB_2920,0,0,3,1,0,0,1,20,0
AB_2921,0,0,3,1,3,46.99,0,15,0
AB_2922,0,0,1,0,0,0,1,17,1
AB_2923,0,0,3,1,0,0,4,9,1
AB_2924,1,55.592,3,1,3,69.49,4,19,0
AB_2925,0,0,2,1,3,126.98,2,18,1
AB_2926,0,0,1,1,0,0,4,2,0
AB_2927,0,0,2,1,0,0,2,3,1
AB_2928,0,0,1,1,0,0,7,15,0
AB_2929,0,0,1,0,1,61.49,1,19,0
AB_2930,0,0,1,1,2,54.99,4,12,0
AB_2931,2,112.784,2,1,4,70.49,0,23,1
AB_2932,0,0,1,0,3,95.98,6,20,0
AB_2933,0,0,2,0,4,149.98,5,21,0
AB_2934,1,74.99,1,0,4,149.98,5,11,0
AB_2935,0,0,5,1,0,0,2,6,1
AB_2936,0,0,1,0,2,62.49,4,7,0
AB_2937,0,0,2,0,1,65.99,6,9,0
AB_2938,0,0,1,1,1,48.99,1,15,0
AB_2939,0,0,3,0,0,0,4,16,1
AB_2940,0,0,1,1,0,0,2,18,0
AB_2941,1,57.592,1,1,3,215.97,4,15,0
AB_2942,0,0,1,1,2,63.99,0,5,0
AB_2943,0,0,1,0,4,54.99,1,21,1
AB_2944,0,0,1,1,5,47.99,0,1,0
AB_2945,0,0,1,1,2,84.99,4,14,0
AB_2946,0,0,3,1,2,265.96,5,26,0
AB_2947,0,0,1,0,4,79.99,0,10,1
AB_2948,0,0,3,1,1,56.49,1,22,0
AB_2949,1,50.392,3,1,8,188.97,6,21,0
AB_2950,0,0,2,1,1,47.49,3,3,1
AB_2951,0,0,1,1,2,69.99,3,22,0
AB_2952,0,0,3,0,1,50.49,0,25,0
AB_2953,0,0,1,1,0,0,4,12,0
AB_2954,0,0,3,1,1,32.99,2,15,0
AB_2955,0,0,3,0,0,0,6,15,1
AB_2956,0,0,1,1,0,0,4,4,1
AB_2957,0,0,3,0,0,0,0,16,1
AB_2958,0,0,1,0,4,69.99,3,15,0
AB_2959,0,0,1,0,3,38.49,4,19,0
AB_2960,0,0,2,1,4,54.99,0,1,0
AB_2961,0,0,3,0,0,0,5,18,0
AB_2962,1,41.192,1,1,1,205.96,0,5,1
AB_2963,1,54.99,3,0,0,0,0,5,1
AB_2964,0,0,3,0,0,0,4,13,0
AB_2965,0,0,1,1,0,0,6,7,0
AB_2966,0,0,2,0,3,173.97,5,22,1
AB_2967,0,0,2,0,3,36.99,4,12,0
AB_2968,0,0,1,1,1,129.98,6,7,0
AB_2969,0,0,5,0,2,65.99,0,20,1
AB_2970,0,0,2,0,0,0,1,10,0
AB_2971,0,0,1,0,0,0,4,26,0
AB_2972,0,0,3,1,4,52.99,1,17,0
AB_2973,0,0,1,1,0,0,1,25,0
AB_2974,0,0,3,1,0,0,0,16,0
AB_2975,0,0,3,0,5,60.49,4,21,0
AB_2976,0,0,1,1,5,67.49,4,24,0
AB_2977,0,0,2,1,0,0,1,2,0
AB_2978,0,0,2,1,2,206.97,2,24,0
AB_2979,0,0,3,1,5,48.99,4,8,1
AB_2980,1,75.99,1,0,6,227.97,6,1,1
AB_2981,1,39.192,3,1,4,97.98,4,16,0
AB_2982,0,0,3,0,4,42.99,3,9,0
AB_2983,0,0,2,1,6,40.99,5,24,0
AB_2984,0,0,2,1,1,149.98,2,1,0
AB_2985,0,0,3,0,3,132.98,1,18,0
AB_2986,0,0,4,0,3,197.97,0,11,0
AB_2987,0,0,1,0,0,0,7,11,1
AB_2988,0,0,3,0,0,0,7,24,0
AB_2989,0,0,3,0,0,0,2,15,0
AB_2990,0,0,1,1,0,0,6,1,1
AB_2991,0,0,1,1,0,0,4,8,1
AB_2992,0,0,1,1,0,0,2,23,1
AB_2993,0,0,1,0,1,59.99,1,20,0
AB_2994,1,67.99,3,0,5,67.99,4,7,0
AB_2995,0,0,3,0,0,0,4,12,0
AB_2996,0,0,3,1,0,0,1,15,0
AB_2997,0,0,2,0,1,56.99,3,11,0
AB_2998,0,0,1,1,7,101.98,5,9,0
AB_2999,0,0,1,0,0,0,5,22,0
AB_3000,0,0,1,0,7,67.99,4,22,0
AB_3001,1,60.49,3,0,10,60.49,0,12,0
AB_3002,0,0,2,1,0,0,4,18,0
AB_3003,0,0,3,1,0,0,2,2,0
AB_3004,0,0,4,0,2,125.98,0,14,0
AB_3005,0,0,2,1,6,49.99,7,10,0
AB_3006,0,0,3,1,0,0,5,14,0
AB_3007,0,0,3,0,0,0,6,26,0
AB_3008,0,0,1,1,0,0,4,7,1
AB_3009,0,0,3,0,2,120.98,5,1,0
AB_3010,0,0,3,1,1,179.97,4,8,0
AB_3011,2,108.784,2,1,7,135.98,0,5,1
AB_3012,0,0,2,1,0,0,4,24,0
AB_3013,0,0,3,1,2,56.49,1,15,0
AB_3014,3,160.776,3,1,2,66.99,0,20,1
AB_3015,0,0,2,0,0,0,4,11,0
AB_3016,0,0,3,0,3,54.49,0,20,0
AB_3017,0,0,3,0,0,0,0,14,0
AB_3018,0,0,2,0,4,60.99,4,19,1
AB_3019,1,53.49,2,0,6,106.98,5,18,0
AB_3020,0,0,2,0,1,74.99,1,7,1
AB_3021,0,0,3,0,2,121.98,5,16,1
AB_3022,0,0,1,0,1,53.99,6,11,0
AB_3023,0,0,5,1,2,66.49,2,10,0
AB_3024,0,0,3,1,0,0,1,13,0
AB_3025,1,40.792,3,1,7,101.98,0,20,1
AB_3026,0,0,2,1,3,56.99,1,17,0
AB_3027,0,0,5,0,2,48.49,7,16,1
AB_3028,0,0,1,1,0,0,5,14,1
AB_3029,0,0,1,1,2,123.98,4,21,0
AB_3030,0,0,1,0,9,54.99,5,18,0
AB_3031,0,0,2,0,0,0,5,8,0
AB_3032,0,0,1,1,0,0,0,20,0
AB_3033,0,0,3,0,5,123.98,1,7,0
AB_3034,0,0,3,1,0,0,4,4,0
AB_3035,0,0,1,0,0,0,1,26,0
AB_3036,0,0,1,0,1,125.98,0,6,1
AB_3037,0,0,1,0,5,46.49,6,10,0
AB_3038,2,90.98,4,0,14,90.98,1,3,0
AB_3039,0,0,3,0,2,60.99,2,16,0
AB_3040,0,0,1,1,1,57.99,0,14,0
AB_3041,1,70.99,1,0,7,283.96,2,5,1
AB_3042,1,47.992,3,1,2,59.99,0,17,0
AB_3043,0,0,4,1,0,0,4,5,1
AB_3044,0,0,3,0,1,35.99,0,19,1
AB_3045,0,0,1,1,4,57.49,0,21,0
AB_3046,0,0,1,0,0,0,0,20,0
AB_3047,0,0,2,0,0,0,3,13,1
AB_3048,0,0,1,1,0,0,1,21,0
AB_3049,0,0,1,0,2,65.99,0,2,1
AB_3050,0,0,2,0,0,0,5,5,1
AB_3051,0,0,1,1,1,111.98,5,13,0
AB_3052,0,0,3,0,2,61.49,6,15,0
AB_3053,0,0,3,0,2,52.99,6,14,0
AB_3054,0,0,1,1,6,64.49,4,5,0
AB_3055,0,0,2,0,5,56.99,2,7,0
AB_3056,1,60.99,2,0,3,121.98,0,2,1
AB_3057,0,0,3,0,0,0,4,11,0
AB_3058,0,0,1,1,0,0,0,18,1
AB_3059,0,0,1,1,2,194.97,5,7,1
AB_3060,0,0,1,0,0,0,5,17,0
AB_3061,0,0,1,0,0,0,3,12,0
AB_3062,0,0,2,1,0,0,1,22,0
AB_3063,0,0,1,1,0,0,6,10,0
AB_3064,0,0,2,0,2,145.98,1,18,1
AB_3065,1,58.99,3,0,2,58.99,2,17,0
AB_3066,0,0,1,0,10,263.96,5,23,0
AB_3067,0,0,1,0,2,63.49,5,24,0
AB_3068,0,0,2,1,3,141.98,6,2,1
AB_3069,0,0,1,0,1,110.98,4,12,0
AB_3070,0,0,3,1,6,61.99,4,21,0
AB_3071,0,0,2,1,2,51.99,7,2,0
AB_3072,0,0,3,1,0,0,6,19,0
AB_3073,0,0,1,0,0,0,4,19,0
AB_3074,1,74.99,2,0,2,74.99,1,15,0
AB_3075,0,0,3,0,0,0,4,21,1
AB_3076,0,0,3,1,1,65.99,4,14,0
AB_3077,2,103.984,3,1,0,0,3,20,1
AB_3078,0,0,3,0,0,0,4,13,0
AB_3079,0,0,3,1,1,67.49,1,7,0
AB_3080,0,0,2,0,0,0,1,26,0
AB_3081,0,0,2,0,0,0,5,23,0
AB_3082,0,0,2,0,1,109.98,4,4,0
AB_3083,0,0,4,1,0,0,4,12,0
AB_3084,0,0,1,0,0,0,3,10,0
AB_3085,0,0,2,1,0,0,7,26,0
AB_3086,0,0,3,0,3,156.98,4,22,0
AB_3087,0,0,1,1,0,0,0,18,0
AB_3088,0,0,1,1,2,37.49,4,18,0
AB_3089,0,0,2,1,0,0,4,16,1
AB_3090,0,0,1,0,2,55.99,6,6,1
AB_3091,0,0,1,0,1,50.99,6,1,0
AB_3092,0,0,1,1,0,0,1,17,0
AB_3093,0,0,1,0,1,295.96,0,16,1
AB_3094,0,0,1,0,1,164.98,4,1,0
AB_3095,0,0,3,1,1,119.98,3,18,0
AB_3096,0,0,2,0,2,98.98,0,2,0
AB_3097,0,0,3,1,0,0,4,18,0
AB_3098,0,0,1,0,2,165.98,0,8,0
AB_3099,0,0,2,0,2,72.49,5,3,1
AB_3100,0,0,3,1,0,0,5,11,1
AB_3101,0,0,1,0,1,71.99,3,12,1
AB_3102,0,0,2,0,0,0,6,1,0
AB_3103,0,0,1,1,1,67.99,7,14,0
AB_3104,0,0,3,0,1,52.49,2,17,0
AB_3105,0,0,2,0,1,61.99,1,12,0
AB_3106,0,0,1,0,0,0,0,16,0
AB_3107,0,0,2,0,4,72.99,0,21,0
AB_3108,1,46.392,2,1,0,0,4,7,1
AB_3109,1,49.99,3,0,6,49.99,4,23,0
AB_3110,0,0,3,0,2,48.99,7,16,0
AB_3111,0,0,2,1,0,0,7,10,1
AB_3112,0,0,1,1,0,0,4,16,0
AB_3113,0,0,2,0,2,141.98,5,17,0
AB_3114,0,0,1,0,3,116.98,4,18,1
AB_3115,0,0,2,0,0,0,1,1,1
AB_3116,0,0,2,1,2,57.49,3,24,0
AB_3117,0,0,4,1,8,59.99,4,2,0
AB_3118,1,58.99,2,0,5,58.99,4,12,1
AB_3119,0,0,3,1,0,0,6,4,0
AB_3120,0,0,4,0,0,0,0,7,1
AB_3121,0,0,2,0,0,0,7,20,0
AB_3122,0,0,3,0,5,73.99,4,13,0
AB_3123,0,0,3,0,7,53.99,0,17,1
AB_3124,0,0,1,1,0,0,5,12,1
AB_3125,0,0,3,0,0,0,1,2,0
AB_3126,0,0,1,1,1,52.49,6,23,0
AB_3127,0,0,1,0,1,56.99,7,20,0
AB_3128,0,0,1,0,0,0,5,9,1
AB_3129,1,59.99,2,0,1,59.99,2,25,1
AB_3130,0,0,2,0,2,115.98,5,9,0
AB_3131,0,0,1,0,0,0,5,7,0
AB_3132,0,0,1,1,6,47.49,6,3,0
AB_3133,0,0,2,1,4,50.49,1,22,0
AB_3134,0,0,1,0,0,0,0,13,0
AB_3135,0,0,1,1,7,143.98,4,9,0
AB_3136,0,0,1,1,0,0,1,30,0
AB_3137,2,100.784,4,1,5,125.98,0,18,1
AB_3138,0,0,1,0,0,0,2,16,0
AB_3139,0,0,3,0,0,0,4,20,0
AB_3140,0,0,2,0,0,0,3,29,0
AB_3141,0,0,3,1,3,78.49,4,11,0
AB_3142,0,0,2,0,0,0,4,4,0
AB_3143,1,66.99,1,0,8,133.98,1,12,1
AB_3144,0,0,1,1,0,0,1,28,0
AB_3145,0,0,1,0,0,0,4,17,0
AB_3146,0,0,3,0,0,0,1,8,1
AB_3147,0,0,1,0,1,66.99,1,3,1
AB_3148,0,0,3,0,1,48.49,5,13,0
AB_3149,1,58.49,3,0,2,58.49,1,16,1
AB_3150,0,0,1,0,0,0,1,16,0
AB_3151,1,40.792,4,1,0,0,7,18,0
AB_3152,1,63.99,3,0,4,63.99,0,24,1
AB_3153,0,0,1,0,1,63.99,5,16,1
AB_3154,0,0,1,0,5,53.99,0,34,0
AB_3155,0,0,3,0,5,61.99,5,17,0
AB_3156,0,0,3,1,3,100.98,5,22,0
AB_3157,0,0,3,1,1,72.99,2,27,0
AB_3158,1,62.99,1,0,4,62.99,0,12,0
AB_3159,0,0,4,1,0,0,4,1,0
AB_3160,1,74.99,3,0,1,149.98,1,22,0
AB_3161,0,0,1,1,0,0,2,14,1
AB_3162,0,0,3,1,1,90.98,5,15,0
AB_3163,0,0,1,1,0,0,6,2,0
AB_3164,0,0,1,0,0,0,0,16,1
AB_3165,0,0,1,1,1,56.99,1,3,1
AB_3166,0,0,1,0,0,0,5,21,1
AB_3167,0,0,1,0,6,147.98,0,29,0
AB_3168,0,0,2,1,0,0,1,7,0
AB_3169,0,0,1,0,1,43.99,5,6,0
AB_3170,2,104.784,1,1,5,65.49,1,3,1
AB_3171,0,0,3,0,0,0,4,8,0
AB_3172,1,37.192,1,1,5,185.96,6,28,0
AB_3173,0,0,2,1,2,191.97,5,8,0
AB_3174,0,0,4,0,0,0,6,8,1
AB_3175,0,0,2,1,0,0,5,13,1
AB_3176,0,0,2,0,0,0,1,2,0
AB_3177,0,0,3,1,1,75.99,6,19,0
AB_3178,0,0,1,1,1,117.98,3,21,0
AB_3179,0,0,3,1,3,46.49,4,22,0
AB_3180,0,0,3,1,1,49.99,1,23,0
AB_3181,0,0,3,0,0,0,1,8,1
AB_3182,1,37.592,2,1,3,46.99,0,18,1
AB_3183,0,0,4,0,0,0,0,16,0
AB_3184,0,0,3,1,1,86.99,1,14,0
AB_3185,0,0,1,0,7,127.98,1,10,0
AB_3186,0,0,3,1,0,0,0,22,0
AB_3187,0,0,1,1,1,64.99,5,10,0
AB_3188,0,0,4,0,8,64.99,3,1,1
AB_3189,0,0,3,0,3,203.97,0,10,1
AB_3190,0,0,1,1,0,0,1,19,0
AB_3191,0,0,1,0,1,81.99,4,14,0
AB_3192,0,0,1,1,1,76.99,2,1,0
AB_3193,0,0,4,0,2,113.98,0,16,1
AB_3194,0,0,3,0,1,169.47,0,24,0
AB_3195,0,0,2,1,0,0,4,15,1
AB_3196,0,0,1,0,3,46.99,4,23,0
AB_3197,1,64.99,2,0,17,64.99,6,20,0
AB_3198,0,0,3,0,8,62.99,6,13,1
AB_3199,0,0,1,0,0,0,2,15,1
AB_3200,0,0,2,1,2,57.99,6,18,0
AB_3201,1,62.792,3,1,0,0,1,23,0
AB_3202,0,0,1,0,0,0,1,21,0
AB_3203,0,0,4,1,1,59.49,4,13,0
AB_3204,0,0,1,0,1,80.99,6,1,1
AB_3205,0,0,1,1,0,0,3,21,0
AB_3206,0,0,2,1,1,73.99,2,16,0
AB_3207,0,0,1,1,3,52.49,2,8,1
AB_3208,1,42.392,3,1,6,52.99,1,17,0
AB_3209,0,0,2,1,1,66.99,4,10,1
AB_3210,0,0,3,0,1,69.99,7,15,0
AB_3211,0,0,1,0,2,67.99,6,13,1
AB_3212,0,0,1,1,4,74.99,0,28,1
AB_3213,0,0,3,1,1,53.99,7,20,0
AB_3214,1,51.49,1,0,0,0,1,16,1
AB_3215,0,0,3,1,2,78.99,6,10,1
AB_3216,0,0,2,0,5,52.99,5,13,0
AB_3217,0,0,2,0,1,70.49,3,16,0
AB_3218,0,0,3,0,1,81.49,1,21,0
AB_3219,0,0,1,1,3,61.99,4,3,0
AB_3220,1,54.99,3,0,6,164.97,6,12,1
AB_3221,0,0,3,0,1,74.49,6,15,0
AB_3222,0,0,1,1,0,0,3,17,0
AB_3223,0,0,3,0,0,0,5,23,0
AB_3224,0,0,3,1,0,0,1,17,0
AB_3225,0,0,2,1,1,88.98,6,5,0
AB_3226,0,0,1,0,1,68.99,1,22,1
AB_3227,0,0,1,0,0,0,4,18,0
AB_3228,0,0,1,0,1,73.99,0,26,1
AB_3229,0,0,1,1,0,0,6,13,1
AB_3230,1,35.992,2,1,4,44.99,1,12,0
AB_3231,0,0,3,0,1,44.49,0,15,0
AB_3232,0,0,1,0,0,0,0,14,0
AB_3233,0,0,5,0,3,47.49,1,10,1
AB_3234,3,218.97,2,0,9,72.99,2,13,1
AB_3235,0,0,1,1,4,58.99,4,20,1
AB_3236,0,0,2,0,1,107.98,1,14,0
AB_3237,0,0,3,1,6,59.99,5,20,0
AB_3238,1,57.592,3,1,10,143.98,7,11,0
AB_3239,0,0,3,0,0,0,0,5,1
AB_3240,0,0,1,1,0,0,3,23,1
AB_3241,0,0,1,0,1,62.99,0,6,0
AB_3242,0,0,1,1,2,53.49,0,8,0
AB_3243,0,0,1,0,0,0,4,30,0
AB_3244,0,0,2,0,0,0,0,9,1
AB_3245,0,0,2,0,2,57.99,7,24,1
AB_3246,0,0,3,1,0,0,7,18,0
AB_3247,0,0,3,0,2,126.98,4,25,1
AB_3248,0,0,1,0,1,47.99,7,18,0
AB_3249,0,0,2,0,1,63.99,0,18,0
AB_3250,0,0,3,1,1,66.99,4,21,0
AB_3251,0,0,1,1,0,0,7,3,0
AB_3252,1,70.99,1,0,6,141.98,3,11,1
AB_3253,1,51.992,2,1,0,0,4,13,0
AB_3254,0,0,2,0,1,28.99,7,10,0
AB_3255,0,0,3,0,3,71.49,5,6,1
AB_3256,0,0,3,0,0,0,5,22,0
AB_3257,0,0,1,0,3,161.98,7,2,0
AB_3258,0,0,1,0,0,0,7,12,0
AB_3259,0,0,1,0,0,0,6,18,0
AB_3260,0,0,1,1,0,0,2,2,0
AB_3261,0,0,3,1,2,67.99,4,7,0
AB_3262,0,0,1,1,0,0,0,17,0
AB_3263,0,0,2,0,3,151.47,0,4,1
AB_3264,0,0,1,1,0,0,5,1,1
AB_3265,0,0,1,1,7,50.49,0,13,0
AB_3266,0,0,3,1,2,203.97,1,19,0
AB_3267,0,0,4,0,4,66.99,6,7,0
AB_3268,0,0,1,1,5,64.49,1,1,0
AB_3269,0,0,4,0,0,0,0,18,0
AB_3270,0,0,2,1,1,75.99,1,22,0
AB_3271,0,0,4,0,0,0,3,16,1
AB_3272,0,0,1,0,1,52.99,5,18,0
AB_3273,0,0,2,0,0,0,7,19,0
AB_3274,0,0,3,0,3,65.49,0,15,0
AB_3275,0,0,2,1,0,0,0,8,1
AB_3276,0,0,1,0,0,0,5,19,0
AB_3277,0,0,3,1,12,117.98,7,14,0
AB_3278,0,0,3,0,4,75.49,1,13,0
AB_3279,2,107.184,3,1,0,0,1,2,1
AB_3280,0,0,1,0,0,0,5,17,0
AB_3281,0,0,3,1,3,63.99,5,11,0
AB_3282,0,0,3,0,0,0,4,9,0
AB_3283,0,0,1,1,0,0,6,15,0
AB_3284,0,0,2,1,0,0,1,4,0
AB_3285,0,0,2,0,1,145.98,5,23,0
AB_3286,0,0,2,0,5,167.98,5,16,0
AB_3287,0,0,4,0,2,78.49,1,2,0
AB_3288,0,0,1,1,1,64.99,7,28,0
AB_3289,1,71.49,3,0,3,71.49,0,13,1
AB_3290,0,0,1,0,5,63.99,6,7,0
AB_3291,0,0,2,1,6,74.49,0,6,1
AB_3292,1,56.49,3,0,6,56.49,2,18,0
AB_3293,0,0,2,1,0,0,2,11,0
AB_3294,0,0,2,1,1,48.99,5,14,1
AB_3295,1,49.99,2,0,2,49.99,0,8,0
AB_3296,0,0,2,1,1,107.98,0,8,0
AB_3297,0,0,1,0,3,109.98,5,3,1
AB_3298,0,0,1,1,0,0,0,11,0
AB_3299,1,61.192,3,1,1,76.49,1,19,0
AB_3300,0,0,2,0,0,0,0,8,1
AB_3301,0,0,3,0,0,0,2,18,0
AB_3302,1,54.392,1,1,1,67.99,1,10,1
AB_3303,0,0,3,0,1,46.49,2,16,0
AB_3304,0,0,1,1,1,58.49,0,15,0
AB_3305,0,0,1,0,0,0,5,17,1
AB_3306,0,0,3,1,4,103.98,7,17,0
AB_3307,1,56.99,2,0,0,0,0,19,0
